2021-02-25 14:10:35.781989, 0, 1, 0, 0
2021-02-25 14:10:37.817447, 0, 1, 0, 0
2021-02-25 14:10:39.881910, 0, 1, 0, 0
2021-02-25 14:10:41.927371, 0, 1, 0, 0
2021-02-25 14:10:43.947329, 0, 1, 0, 0
2021-02-25 14:10:45.997791, 0, 1, 0, 0
2021-02-25 14:10:48.018246, 0, 1, 0, 0
2021-02-25 14:10:50.072781, 0, 1, 0, 0
2021-02-25 14:10:52.110239, 0, 1, 0, 0
2021-02-25 14:10:54.168702, 0, 1, 0, 0
2021-02-25 14:10:56.201199, 0, 1, 0, 0
2021-02-25 14:10:58.225654, 0, 1, 0, 0
2021-02-25 14:11:00.261112, 0, 1, 0, 0
2021-02-25 14:11:02.310572, 0, 1, 0, 0
2021-02-25 14:11:04.350537, 0, 1, 0, 0
2021-02-25 14:11:06.389996, 0, 1, 0, 0
2021-02-25 14:11:08.435456, 0, 1, 0, 0
2021-02-25 14:11:10.470515, 0, 1, 0, 0
2021-02-25 14:11:12.495471, 0, 1, 0, 0
2021-02-25 14:11:14.556117, 0, 1, 0, 0
2021-02-25 14:11:16.591246, 0, 1, 0, 0
2021-02-25 14:11:18.635151, 0, 1, 0, 0
2021-02-25 14:11:20.679213, 0, 1, 0, 0
2021-02-25 14:11:22.738737, 0, 1, 0, 0
2021-02-25 14:11:24.762190, 0, 1, 0, 0
2021-02-25 14:11:26.798648, 0, 1, 0, 0
2021-02-25 14:11:28.842109, 0, 1, 0, 0
2021-02-25 14:11:30.877568, 0, 1, 0, 0
2021-02-25 14:11:32.912529, 0, 1, 0, 0
2021-02-25 14:11:34.942986, 0, 1, 0, 0
2021-02-25 14:11:36.993447, 0, 1, 0, 0
2021-02-25 14:11:39.033906, 0, 1, 0, 0
2021-02-25 14:11:41.084367, 0, 1, 0, 0
2021-02-25 14:11:43.119347, 0, 1, 0, 0
2021-02-25 14:11:45.163820, 0, 1, 0, 0
2021-02-25 14:11:47.194551, 0, 1, 0, 0
2021-02-25 14:11:49.261016, 0, 1, 0, 0
2021-02-25 14:11:51.280094, 0, 1, 0, 0
2021-02-25 14:11:53.315226, 0, 1, 0, 0
2021-02-25 14:11:55.367688, 0, 1, 0, 0
2021-02-25 14:11:57.405146, 0, 1, 0, 0
2021-02-25 14:11:59.435612, 0, 1, 0, 0
2021-02-25 14:12:01.482071, 0, 1, 0, 0
2021-02-25 14:12:03.501526, 0, 1, 0, 0
2021-02-25 14:12:05.550987, 0, 1, 0, 0
2021-02-25 14:12:07.606452, 0, 1, 0, 0
2021-02-25 14:12:09.646910, 0, 1, 0, 0
2021-02-25 14:12:11.682368, 0, 1, 0, 0
2021-02-25 14:12:13.721827, 0, 1, 0, 0
2021-02-25 14:12:15.752284, 0, 1, 0, 0
2021-02-25 14:12:17.792743, 0, 1, 0, 0
2021-02-25 14:12:19.837204, 0, 1, 0, 0
2021-02-25 14:12:21.867659, 0, 1, 0, 0
2021-02-25 14:12:23.908118, 0, 1, 0, 0
2021-02-25 14:12:25.963581, 0, 1, 0, 0
2021-02-25 14:12:28.009041, 0, 1, 0, 0
2021-02-25 14:12:30.028495, 0, 1, 0, 0
2021-02-25 14:12:32.088959, 0, 1, 0, 0
2021-02-25 14:12:34.111414, 0, 1, 0, 0
2021-02-25 14:12:36.158874, 0, 1, 0, 0
2021-02-25 14:12:38.214337, 0, 1, 0, 0
2021-02-25 14:12:40.224790, 0, 1, 0, 0
2021-02-25 14:12:42.265248, 0, 1, 0, 0
2021-02-25 14:12:44.324712, 0, 1, 0, 0
2021-02-25 14:12:46.360170, 0, 1, 0, 0
2021-02-25 14:12:48.410631, 0, 1, 0, 0
2021-02-25 14:12:50.456091, 0, 1, 0, 0
2021-02-25 14:12:52.470544, 0, 1, 0, 0
2021-02-25 14:12:54.526007, 0, 1, 0, 0
2021-02-25 14:12:56.551462, 0, 1, 0, 0
2021-02-25 14:12:58.606925, 0, 1, 0, 0
2021-02-25 14:13:00.631380, 0, 1, 0, 0
2021-02-25 14:13:02.686456, 0, 1, 0, 0
2021-02-25 14:13:04.721914, 0, 1, 0, 0
2021-02-25 14:13:06.773376, 0, 1, 0, 0
2021-02-25 14:13:08.822837, 0, 1, 0, 0
2021-02-25 14:13:10.842291, 0, 1, 0, 0
2021-02-25 14:13:12.887752, 0, 1, 0, 0
2021-02-25 14:13:14.918208, 0, 1, 0, 0
2021-02-25 14:13:16.978806, 0, 1, 0, 0
2021-02-25 14:13:19.003265, 0, 1, 0, 0
2021-02-25 14:13:21.043724, 0, 1, 0, 0
2021-02-25 14:13:23.099187, 0, 1, 0, 0
2021-02-25 14:13:25.144098, 0, 1, 0, 0
2021-02-25 14:13:27.159166, 0, 1, 0, 0
2021-02-25 14:13:29.209627, 0, 1, 0, 0
2021-02-25 14:13:31.255087, 0, 1, 0, 0
2021-02-25 14:13:33.279543, 0, 1, 0, 0
2021-02-25 14:13:35.320002, 0, 1, 0, 0
2021-02-25 14:13:37.365462, 0, 1, 0, 0
2021-02-25 14:13:39.410922, 0, 1, 0, 0
2021-02-25 14:13:41.435377, 0, 1, 0, 0
2021-02-25 14:13:43.480838, 0, 1, 0, 0
2021-02-25 14:13:45.521297, 0, 1, 0, 0
2021-02-25 14:13:47.581760, 0, 1, 0, 0
2021-02-25 14:13:49.601215, 0, 1, 0, 0
2021-02-25 14:13:51.661678, 0, 1, 0, 0
2021-02-25 14:13:53.697136, 0, 1, 0, 0
2021-02-25 14:13:55.721591, 0, 1, 0, 0
2021-02-25 14:13:57.763051, 0, 1, 0, 0
2021-02-25 14:13:59.797509, 0, 1, 0, 0
2021-02-25 14:14:01.832966, 0, 1, 0, 0
2021-02-25 14:14:03.897436, 0, 1, 0, 0
2021-02-25 14:14:05.912889, 0, 1, 0, 0
2021-02-25 14:14:07.953348, 0, 1, 0, 0
2021-02-25 14:14:09.998807, 0, 1, 0, 0
2021-02-25 14:14:12.033265, 0, 1, 0, 0
2021-02-25 14:14:14.078725, 0, 1, 0, 0
2021-02-25 14:14:16.119185, 0, 1, 0, 0
2021-02-25 14:14:18.174647, 0, 1, 0, 0
2021-02-25 14:14:20.204104, 0, 1, 0, 0
2021-02-25 14:14:22.254565, 0, 1, 0, 0
2021-02-25 14:14:24.280021, 0, 1, 0, 0
2021-02-25 14:14:26.316478, 0, 1, 0, 0
2021-02-25 14:14:28.359938, 0, 1, 0, 0
2021-02-25 14:14:30.390395, 0, 1, 0, 0
2021-02-25 14:14:32.435855, 0, 1, 0, 0
2021-02-25 14:14:34.496319, 0, 1, 0, 0
2021-02-25 14:14:36.510772, 0, 1, 0, 0
2021-02-25 14:14:38.561233, 0, 1, 0, 0
2021-02-25 14:14:40.591690, 0, 1, 0, 0
2021-02-25 14:14:42.633149, 0, 1, 0, 0
2021-02-25 14:14:44.696613, 0, 1, 0, 0
2021-02-25 14:14:46.728071, 0, 1, 0, 0
2021-02-25 14:18:47.850893, 0, 1, 0, 0
2021-02-25 14:18:49.896353, 0, 1, 0, 0
2021-02-25 14:18:51.921312, 0, 1, 0, 0
2021-02-25 14:18:53.956770, 0, 1, 0, 0
2021-02-25 14:18:56.007232, 0, 1, 0, 0
2021-02-25 14:18:58.047690, 0, 1, 0, 0
2021-02-25 14:19:00.062144, 0, 1, 0, 0
2021-02-25 14:19:02.147614, 0, 1, 0, 0
2021-02-25 14:19:04.158065, 0, 1, 0, 0
2021-02-25 14:19:06.198525, 0, 1, 0, 0
2021-02-25 14:19:09.298222, 0, 1, 0, 0
2021-02-25 14:19:37.386546, 0, 1, 0, 0
2021-02-25 14:19:39.412001, 0, 1, 0, 0
2021-02-25 14:19:41.457461, 0, 1, 0, 0
2021-02-25 14:19:43.491920, 0, 1, 0, 0
2021-02-25 14:19:45.517375, 0, 1, 0, 0
2021-02-25 14:19:47.597842, 0, 1, 0, 0
2021-02-25 14:19:49.603294, 0, 1, 0, 0
2021-02-25 14:19:51.672759, 0, 1, 0, 0
2021-02-25 14:19:53.688213, 0, 1, 0, 0
2021-02-25 14:19:55.754677, 0, 1, 0, 0
2021-02-25 14:19:57.794136, 0, 1, 0, 0
2021-02-25 14:19:59.798587, 0, 1, 0, 0
2021-02-25 14:20:01.849049, 0, 1, 0, 0
2021-02-25 14:20:03.889507, 0, 1, 0, 0
2021-02-25 14:20:05.939969, 0, 1, 0, 0
2021-02-25 14:20:07.972427, 0, 1, 0, 0
2021-02-25 14:21:59.073452, 0, 1, 0, 0
2021-02-25 14:22:01.113911, 0, 1, 0, 0
2021-02-25 14:22:03.155370, 0, 1, 0, 0
2021-02-25 14:22:05.178826, 0, 1, 0, 0
2021-02-25 14:22:07.220284, 0, 1, 0, 0
2021-02-25 14:22:09.294752, 0, 1, 0, 0
2021-02-25 14:22:11.314206, 0, 1, 0, 0
2021-02-25 14:22:13.374670, 0, 1, 0, 0
2021-02-25 14:22:15.405996, 0, 1, 0, 0
2021-02-25 14:22:17.435453, 0, 1, 0, 0
2021-02-25 14:22:19.461908, 0, 1, 0, 0
2021-02-25 14:22:21.510374, 0, 1, 0, 0
2021-02-25 14:22:23.525827, 0, 1, 0, 0
2021-02-25 14:22:25.586291, 0, 1, 0, 0
2021-02-25 14:22:27.606745, 0, 1, 0, 0
2021-02-25 14:22:29.656206, 0, 1, 0, 0
2021-02-25 14:22:31.696665, 0, 1, 0, 0
2021-02-25 14:22:33.749126, 0, 1, 0, 0
2021-02-25 14:22:35.782585, 0, 1, 0, 0
2021-02-25 14:22:37.818057, 0, 1, 0, 0
2021-02-25 14:22:39.847498, 0, 1, 0, 0
2021-02-25 14:22:41.942971, 0, 1, 0, 0
2021-02-25 14:22:43.950421, 0, 1, 0, 0
2021-02-25 14:22:46.002884, 0, 1, 0, 0
2021-02-25 14:22:48.014336, 0, 1, 0, 0
2021-02-25 14:22:50.058399, 0, 1, 0, 0
2021-02-25 14:22:52.088856, 0, 1, 0, 0
2021-02-25 14:22:54.161324, 0, 1, 0, 0
2021-02-25 14:22:56.209891, 0, 1, 0, 0
2021-02-25 14:22:58.209341, 0, 1, 0, 0
2021-02-25 14:23:00.306989, 0, 1, 0, 0
2021-02-25 14:23:02.311440, 0, 1, 0, 0
2021-02-25 14:23:04.350899, 0, 1, 0, 0
2021-02-25 14:23:06.370354, 0, 1, 0, 0
2021-02-25 14:23:08.430818, 0, 1, 0, 0
2021-02-25 14:23:10.466276, 0, 1, 0, 0
2021-02-25 14:23:12.502733, 0, 1, 0, 0
2021-02-25 14:23:14.570701, 0, 1, 0, 0
2021-02-25 14:23:16.576153, 0, 1, 0, 0
2021-02-25 14:23:18.626614, 0, 1, 0, 0
2021-02-25 14:23:20.657071, 0, 1, 0, 0
2021-02-25 14:23:22.701531, 0, 1, 0, 0
2021-02-25 14:23:29.793127, 0, 1, 0, 0
2021-02-25 14:23:31.822583, 0, 1, 0, 0
2021-02-25 14:23:33.863042, 0, 1, 0, 0
2021-02-25 14:23:35.908502, 0, 1, 0, 0
2021-02-25 14:23:37.938959, 0, 1, 0, 0
2021-02-25 14:23:39.978417, 0, 1, 0, 0
2021-02-25 14:23:42.013875, 0, 1, 0, 0
2021-02-25 14:23:44.060336, 0, 1, 0, 0
2021-02-25 14:23:46.120800, 0, 1, 0, 0
2021-02-25 14:23:48.144255, 0, 1, 0, 0
2021-02-25 14:23:50.184714, 0, 1, 0, 0
2021-02-25 14:23:52.215171, 0, 1, 0, 0
2021-02-25 14:23:54.260630, 0, 1, 0, 0
2021-02-25 14:23:56.305091, 0, 1, 0, 0
2021-02-25 14:23:58.340549, 0, 1, 0, 0
2021-02-25 14:24:00.376007, 0, 1, 0, 0
2021-02-25 14:24:02.416466, 0, 1, 0, 0
2021-02-25 14:24:04.455925, 0, 1, 0, 0
2021-02-25 14:24:06.516388, 0, 1, 0, 0
2021-02-25 14:24:08.546844, 0, 1, 0, 0
2021-02-25 14:24:10.597306, 0, 1, 0, 0
2021-02-25 14:24:12.636765, 0, 1, 0, 0
2021-02-25 14:24:14.687226, 0, 1, 0, 0
2021-02-25 14:24:16.728685, 0, 1, 0, 0
2021-02-25 14:24:18.743138, 0, 1, 0, 0
2021-02-25 14:24:20.777596, 0, 1, 0, 0
2021-02-25 14:24:22.818055, 0, 1, 0, 0
2021-02-25 14:24:24.874518, 0, 1, 0, 0
2021-02-25 14:24:26.897973, 0, 1, 0, 0
2021-02-25 14:24:28.948434, 0, 1, 0, 0
2021-02-25 14:24:30.983892, 0, 1, 0, 0
2021-02-25 14:24:33.039355, 0, 1, 0, 0
2021-02-25 14:24:35.063810, 0, 1, 0, 0
2021-02-25 14:24:37.104269, 0, 1, 0, 0
2021-02-25 14:24:39.144731, 0, 1, 0, 0
2021-02-25 14:24:41.185190, 0, 1, 0, 0
2021-02-25 14:24:43.224648, 0, 1, 0, 0
2021-02-25 14:24:45.270108, 0, 1, 0, 0
2021-02-25 14:24:47.300565, 0, 1, 0, 0
2021-02-25 14:24:49.361028, 0, 1, 0, 0
2021-02-25 14:24:51.411489, 0, 1, 0, 0
2021-02-25 14:24:53.450949, 0, 1, 0, 0
2021-02-25 14:24:55.516414, 0, 1, 0, 0
2021-02-25 14:24:57.533169, 0, 1, 0, 0
2021-02-25 14:24:59.546621, 0, 1, 0, 0
2021-02-25 14:25:01.643093, 0, 1, 0, 0
2021-02-25 14:25:03.662548, 0, 1, 0, 0
2021-02-25 14:25:05.708008, 0, 1, 0, 0
2021-02-25 14:25:07.747918, 0, 1, 0, 0
2021-02-25 14:25:09.794032, 0, 1, 0, 0
2021-02-25 14:25:11.828491, 0, 1, 0, 0
2021-02-25 14:25:13.878952, 0, 1, 0, 0
2021-02-25 14:25:15.934414, 0, 1, 0, 0
2021-02-25 14:25:17.933863, 0, 1, 0, 0
2021-02-25 14:25:19.980324, 0, 1, 0, 0
2021-02-25 14:25:22.030786, 0, 1, 0, 0
2021-02-25 14:25:24.080246, 0, 1, 0, 0
2021-02-25 14:25:26.086698, 0, 1, 0, 0
2021-02-25 14:25:28.127158, 0, 1, 0, 0
2021-02-25 14:25:30.150612, 0, 1, 0, 0
2021-02-25 14:25:32.215076, 0, 1, 0, 0
2021-02-25 14:25:34.171517, 0, 1, 0, 0
2021-02-25 14:25:36.305996, 0, 1, 0, 0
2021-02-25 14:25:38.326452, 0, 1, 0, 0
2021-02-25 14:25:40.386915, 0, 1, 0, 0
2021-02-25 14:25:42.416372, 0, 1, 0, 0
2021-02-25 14:25:44.462831, 0, 1, 0, 0
2021-02-25 14:25:46.527296, 0, 1, 0, 0
2021-02-25 14:25:48.551752, 0, 1, 0, 0
2021-02-25 14:25:50.552202, 0, 1, 0, 0
2021-02-25 14:25:52.632670, 0, 1, 0, 0
2021-02-25 14:25:54.648123, 0, 1, 0, 0
2021-02-25 14:25:56.708587, 0, 1, 0, 0
2021-02-25 14:25:58.728041, 0, 1, 0, 0
2021-02-25 14:26:00.773501, 0, 1, 0, 0
2021-02-25 14:26:02.837966, 0, 1, 0, 0
2021-02-25 14:26:04.848418, 0, 1, 0, 0
2021-02-25 14:26:06.889877, 0, 1, 0, 0
2021-02-25 14:26:08.945339, 0, 1, 0, 0
2021-02-25 14:26:10.968795, 0, 1, 0, 0
2021-02-25 14:26:13.024257, 0, 1, 0, 0
2021-02-25 14:26:15.054256, 0, 1, 0, 0
2021-02-25 14:26:17.094715, 0, 1, 0, 0
2021-02-25 14:26:19.145176, 0, 1, 0, 0
2021-02-25 14:26:21.175632, 0, 1, 0, 0
2021-02-25 14:26:23.245098, 0, 1, 0, 0
2021-02-25 14:26:25.255551, 0, 1, 0, 0
2021-02-25 14:26:27.316014, 0, 1, 0, 0
2021-02-25 14:26:29.346471, 0, 1, 0, 0
2021-02-25 14:26:31.370926, 0, 1, 0, 0
2021-02-25 14:26:33.411385, 0, 1, 0, 0
2021-02-25 14:26:35.442842, 0, 1, 0, 0
2021-02-25 14:26:37.508307, 0, 1, 0, 0
2021-02-25 14:26:39.527761, 0, 1, 0, 0
2021-02-25 14:26:41.572221, 0, 1, 0, 0
2021-02-25 14:26:43.633685, 0, 1, 0, 0
2021-02-25 14:26:45.669144, 0, 1, 0, 0
2021-02-25 14:26:47.702601, 0, 1, 0, 0
2021-02-25 14:26:49.769065, 0, 1, 0, 0
2021-02-25 14:26:51.769516, 0, 1, 0, 0
2021-02-25 14:26:53.838981, 0, 1, 0, 0
2021-02-25 14:26:55.863436, 0, 1, 0, 0
2021-02-25 14:26:57.923900, 0, 1, 0, 0
2021-02-25 14:27:59.966159, 0, 1, 0, 0
2021-02-25 14:28:02.016621, 0, 1, 0, 0
2021-02-25 14:28:04.052078, 0, 1, 0, 0
2021-02-25 14:28:06.072533, 0, 1, 0, 0
2021-02-25 14:28:08.101990, 0, 1, 0, 0
2021-02-25 14:28:10.172455, 0, 1, 0, 0
2021-02-25 14:28:12.182907, 0, 1, 0, 0
2021-02-25 14:28:14.203362, 0, 1, 0, 0
2021-02-25 14:28:16.267826, 0, 1, 0, 0
2021-02-25 14:28:18.298283, 0, 1, 0, 0
2021-02-25 14:28:20.343746, 0, 1, 0, 0
2021-02-25 14:28:22.388206, 0, 1, 0, 0
2021-02-25 14:28:24.453671, 0, 1, 0, 0
2021-02-25 14:28:26.474125, 0, 1, 0, 0
2021-02-25 14:28:28.514584, 0, 1, 0, 0
2021-02-25 14:28:30.554043, 0, 1, 0, 0
2021-02-25 14:28:32.609506, 0, 1, 0, 0
2021-02-25 14:28:34.624959, 0, 1, 0, 0
2021-02-25 14:28:36.675421, 0, 1, 0, 0
2021-02-25 14:28:38.704877, 0, 1, 0, 0
2021-02-25 14:28:40.745336, 0, 1, 0, 0
2021-02-25 14:28:42.820803, 0, 1, 0, 0
2021-02-25 14:28:44.846258, 0, 1, 0, 0
2021-02-25 14:28:46.880717, 0, 1, 0, 0
2021-02-25 14:28:48.912173, 0, 1, 0, 0
2021-02-25 14:28:50.982639, 0, 1, 0, 0
2021-02-25 14:28:53.002093, 0, 1, 0, 0
2021-02-25 14:28:55.021548, 0, 1, 0, 0
2021-02-25 14:28:57.072009, 0, 1, 0, 0
2021-02-25 14:28:59.087462, 0, 1, 0, 0
2021-02-25 14:29:01.142925, 0, 1, 0, 0
2021-02-25 14:29:03.192385, 0, 1, 0, 0
2021-02-25 14:29:05.237846, 0, 1, 0, 0
2021-02-25 14:29:07.293308, 0, 1, 0, 0
2021-02-25 14:29:09.337768, 0, 1, 0, 0
2021-02-25 14:29:11.368224, 0, 1, 0, 0
2021-02-25 14:29:13.408685, 0, 1, 0, 0
2021-02-25 14:29:15.439140, 0, 1, 0, 0
2021-02-25 14:29:17.463596, 0, 1, 0, 0
2021-02-25 14:29:19.499053, 0, 1, 0, 0
2021-02-25 14:29:21.540111, 0, 1, 0, 0
2021-02-25 14:29:23.615578, 0, 1, 0, 0
2021-02-25 14:29:25.645035, 0, 1, 0, 0
2021-02-25 14:29:27.669490, 0, 1, 0, 0
2021-02-25 14:29:29.719951, 0, 1, 0, 0
2021-02-25 14:29:31.750408, 0, 1, 0, 0
2021-02-25 14:29:33.791867, 0, 1, 0, 0
2021-02-25 14:29:35.781314, 0, 1, 0, 0
2021-02-25 14:29:37.860783, 0, 1, 0, 0
2021-02-25 14:29:39.921246, 0, 1, 0, 0
2021-02-25 14:29:41.981710, 0, 1, 0, 0
2021-02-25 14:29:44.012166, 0, 1, 0, 0
2021-02-25 14:29:46.026620, 0, 1, 0, 0
2021-02-25 14:29:48.062078, 0, 1, 0, 0
2021-02-25 14:29:50.102537, 0, 1, 0, 0
2021-02-25 14:29:52.152998, 0, 1, 0, 0
2021-02-25 14:29:54.197459, 0, 1, 0, 0
2021-02-25 14:29:56.237917, 0, 1, 0, 0
2021-02-25 14:29:58.288379, 0, 1, 0, 0
2021-02-25 14:30:00.312834, 0, 1, 0, 0
2021-02-25 14:30:02.333288, 0, 1, 0, 0
2021-02-25 14:30:04.378749, 0, 1, 0, 0
2021-02-25 14:30:06.439212, 0, 1, 0, 0
2021-02-25 14:30:08.464109, 0, 1, 0, 0
2021-02-25 14:30:10.499567, 0, 1, 0, 0
2021-02-25 14:30:12.524022, 0, 1, 0, 0
2021-02-25 14:30:14.609491, 0, 1, 0, 0
2021-02-25 14:30:16.630946, 0, 1, 0, 0
2021-02-25 14:30:18.685409, 0, 1, 0, 0
2021-02-25 14:30:20.724867, 0, 1, 0, 0
2021-02-25 14:30:22.755324, 0, 1, 0, 0
2021-02-25 14:30:24.815787, 0, 1, 0, 0
2021-02-25 14:30:26.826240, 0, 1, 0, 0
2021-02-25 14:30:28.871700, 0, 1, 0, 0
2021-02-25 14:30:30.912159, 0, 1, 0, 0
2021-02-25 14:30:32.937615, 0, 1, 0, 0
2021-02-25 14:30:34.977074, 0, 1, 0, 0
2021-02-25 14:30:37.021534, 0, 1, 0, 0
2021-02-25 14:30:39.056991, 0, 1, 0, 0
2021-02-25 14:30:41.122456, 0, 1, 0, 0
2021-02-25 14:30:43.142911, 0, 1, 0, 0
2021-02-25 14:30:45.177368, 0, 1, 0, 0
2021-02-25 14:30:47.233831, 0, 1, 0, 0
2021-02-25 14:30:49.268289, 0, 1, 0, 0
2021-02-25 14:30:51.309748, 0, 1, 0, 0
2021-02-25 14:30:53.338204, 0, 1, 0, 0
2021-02-25 14:30:55.378664, 0, 1, 0, 0
2021-02-25 14:30:57.424123, 0, 1, 0, 0
2021-02-25 14:30:59.479585, 0, 1, 0, 0
2021-02-25 14:31:01.499040, 0, 1, 0, 0
2021-02-25 14:31:03.544500, 0, 1, 0, 0
2021-02-25 14:31:05.585959, 0, 1, 0, 0
2021-02-25 14:31:07.624418, 0, 1, 0, 0
2021-02-25 14:31:09.664877, 0, 1, 0, 0
2021-02-25 14:31:11.700335, 0, 1, 0, 0
2021-02-25 14:31:13.745795, 0, 1, 0, 0
2021-02-25 14:31:15.786254, 0, 1, 0, 0
2021-02-25 14:31:17.830714, 0, 1, 0, 0
2021-02-25 14:31:19.861171, 0, 1, 0, 0
2021-02-25 14:31:21.906631, 0, 1, 0, 0
2021-02-25 14:31:23.952091, 0, 1, 0, 0
2021-02-25 14:31:25.986549, 0, 1, 0, 0
2021-02-25 14:31:28.027008, 0, 1, 0, 0
2021-02-25 14:31:30.068467, 0, 1, 0, 0
2021-02-25 14:31:32.103925, 0, 1, 0, 0
2021-02-25 14:31:34.148386, 0, 1, 0, 0
2021-02-25 14:31:36.187844, 0, 1, 0, 0
2021-02-25 14:31:38.244308, 0, 1, 0, 0
2021-02-25 14:31:40.263762, 0, 1, 0, 0
2021-02-25 14:31:42.304225, 0, 1, 0, 0
2021-02-25 14:31:44.348685, 0, 1, 0, 0
2021-02-25 14:31:46.384142, 0, 1, 0, 0
2021-02-25 14:31:48.429603, 0, 1, 0, 0
2021-02-25 14:31:50.465060, 0, 1, 0, 0
2021-02-25 14:31:52.509520, 0, 1, 0, 0
2021-02-25 14:31:54.545978, 0, 1, 0, 0
2021-02-25 14:31:56.585437, 0, 1, 0, 0
2021-02-25 14:31:58.626901, 0, 1, 0, 0
2021-02-25 14:32:00.670361, 0, 1, 0, 0
2021-02-25 14:32:02.705819, 0, 1, 0, 0
2021-02-25 14:32:04.746278, 0, 1, 0, 0
2021-02-25 14:32:06.801740, 0, 1, 0, 0
2021-02-25 14:32:08.831197, 0, 1, 0, 0
2021-02-25 14:32:10.861653, 0, 1, 0, 0
2021-02-25 14:32:12.913116, 0, 1, 0, 0
2021-02-25 14:32:14.947573, 0, 1, 0, 0
2021-02-25 14:32:16.987031, 0, 1, 0, 0
2021-02-25 14:32:19.027490, 0, 1, 0, 0
2021-02-25 14:32:21.072951, 0, 1, 0, 0
2021-02-25 14:32:23.108409, 0, 1, 0, 0
2021-02-25 14:32:25.153869, 0, 1, 0, 0
2021-02-25 14:32:27.194328, 0, 1, 0, 0
2021-02-25 14:32:29.228786, 0, 1, 0, 0
2021-02-25 14:32:31.274245, 0, 1, 0, 0
2021-02-25 14:32:33.308703, 0, 1, 0, 0
2021-02-25 14:32:35.369180, 0, 1, 0, 0
2021-02-25 14:32:37.394623, 0, 1, 0, 0
2021-02-25 14:32:39.435082, 0, 1, 0, 0
2021-02-25 14:32:41.465538, 0, 1, 0, 0
2021-02-25 14:32:43.509999, 0, 1, 0, 0
2021-02-25 14:32:45.550458, 0, 1, 0, 0
2021-02-25 14:32:47.589916, 0, 1, 0, 0
2021-02-25 14:32:49.630375, 0, 1, 0, 0
2021-02-25 14:32:51.675836, 0, 1, 0, 0
